"funding_total_usd ";"name";"market ";"status";"funding_rounds";"founded_at";"first_funding_at";"Statuts"
"2743500";"Caterva";"Social Media ";"operating";3;2008-01-01 00:00:00;2009-12-15 00:00:00;0
"163387";"Catherine’s Health Center";"Nonprofits ";"operating";1;1996-01-01 00:00:00;2014-02-12 00:00:00;0
"6361722";"Catheter Connections";"Biotechnology ";"operating";2;2008-01-01 00:00:00;2011-08-08 00:00:00;0
"15500000";"Causata";"Predictive Analytics ";"acquired";2;2009-01-01 00:00:00;2009-10-05 00:00:00;0
"50000";"Cause.it";"Games ";"operating";1;2012-02-10 00:00:00;2014-04-30 00:00:00;0
"35000";"CausePlay";"Advertising ";"operating";1;2010-01-01 00:00:00;2010-01-30 00:00:00;0
"16350000";"Causes";"Facebook Applications ";"acquired";3;2007-09-01 00:00:00;2007-01-01 00:00:00;0
"3099200";"Caustic Graphics";"Hardware + Software ";"operating";2;2007-01-01 00:00:00;2010-04-21 00:00:00;0
"3100000";"Cava Grill";"Hospitality ";"operating";1;2011-01-18 00:00:00;2013-09-13 00:00:00;0
"32500000";"Cavendish Kinetics";"Semiconductors ";"operating";3;1994-01-01 00:00:00;2006-05-01 00:00:00;0
"15000000";"Caviar";"Hospitality ";"acquired";2;2012-07-01 00:00:00;2013-01-01 00:00:00;0
"74989194";"Cavium";"Semiconductors ";"operating";3;2000-12-01 00:00:00;2007-04-13 00:00:00;0
"13000000";"Caymas Systems";"Web Hosting ";"operating";1;2002-01-01 00:00:00;2005-10-13 00:00:00;0
"40000";"CayMay Education";"Education ";"operating";2;2012-07-25 00:00:00;2012-11-08 00:00:00;0
"1200000";"Cazoodle";"Home & Garden ";"operating";1;2006-12-01 00:00:00;2007-01-01 00:00:00;0
"250000";"Cazoomi";"Enterprise Software ";"operating";1;2009-10-01 00:00:00;2009-09-01 00:00:00;0
"9750000";"CÜR Media";"Entertainment ";"operating";2;2009-01-01 00:00:00;2012-03-08 00:00:00;0
"9228601";"CBA PHARMA";"Biotechnology ";"operating";2;1999-01-01 00:00:00;2010-04-02 00:00:00;0
"11000001";"CBG Holdings";"Software ";"operating";1;2005-01-01 00:00:00;2012-01-13 00:00:00;0
"10371294";"CBRITE";"Hardware + Software ";"operating";3;2002-01-01 00:00:00;2009-03-27 00:00:00;0
"125000";"CCB Research Group";"Health and Wellness ";"operating";1;2012-05-01 00:00:00;2013-12-13 00:00:00;0
"66220000";"CCTV Wireless";"Mobile ";"operating";1;2006-01-01 00:00:00;2007-04-23 00:00:00;0
"1610000";"CD Diagnostics";"Biotechnology ";"operating";2;2008-11-01 00:00:00;2011-12-02 00:00:00;0
"50000000";"CDC Software";"Software ";"operating";3;2002-01-01 00:00:00;2010-04-27 00:00:00;0
"96500000";"CDNetworks";"Content Delivery ";"operating";1;2000-05-01 00:00:00;2007-12-01 00:00:00;0
"2398464";"CE Interactive";"Software ";"operating";4;2004-01-01 00:00:00;2005-01-01 00:00:00;0
"706388";"Cearna";"Biotechnology ";"operating";1;2010-01-01 00:00:00;2012-01-11 00:00:00;0
"8500000";"CebaTech";"Hardware + Software ";"closed";2;2004-01-01 00:00:00;2005-04-26 00:00:00;1
"96287638";"Cebix";"Biotechnology ";"operating";5;2008-01-01 00:00:00;2009-10-30 00:00:00;0
"17000000";"Cedar Point Communications";"Enterprise Software ";"acquired";2;2000-01-01 00:00:00;2005-08-08 00:00:00;0
"4000000";"CeeLite Technologies";"Manufacturing ";"operating";1;2004-01-01 00:00:00;2007-12-21 00:00:00;0
"210000";"CEGA Innovations";"Hardware + Software ";"operating";1;2012-01-01 00:00:00;2014-03-18 00:00:00;0
"15000000";"CEINT";"Education ";"operating";1;2008-01-01 00:00:00;2013-11-13 00:00:00;0
"64376867";"Celator Pharmaceuticals";"Biotechnology ";"operating";4;1999-01-01 00:00:00;2010-05-10 00:00:00;0
"4000000";"Celcuity";"Biotechnology ";"operating";1;2012-01-01 00:00:00;2014-03-24 00:00:00;0
"3135780";"CelebCalls";"Messaging ";"operating";2;2010-01-01 00:00:00;2010-01-01 00:00:00;0
"4050000";"Celebrations.com";"Curated Web ";"operating";3;2007-01-01 00:00:00;2007-01-01 00:00:00;0
"3500000";"Celerus Diagnostics";"Biotechnology ";"operating";1;2004-01-01 00:00:00;2009-09-10 00:00:00;0
"2000000";"Celery";"E-Commerce ";"operating";1;2013-02-01 00:00:00;2014-02-05 00:00:00;0
"2000000";"Celestial Semiconductor";"Semiconductors ";"acquired";1;2004-01-01 00:00:00;2008-02-28 00:00:00;0
"2500000";"Cell Again";"Clean Technology ";"operating";2;2006-01-01 00:00:00;2011-01-01 00:00:00;0
"132513496";"Celladon";"Biotechnology ";"operating";11;2000-01-01 00:00:00;2005-12-07 00:00:00;0
"190000";"CellARide";"SMS ";"operating";3;2010-10-01 00:00:00;2010-10-01 00:00:00;0
"1000000";"Cellay";"Biotechnology ";"operating";1;2009-01-01 00:00:00;2009-06-30 00:00:00;0
"85249999";"CellBiosciences";"Biotechnology ";"acquired";6;2001-01-01 00:00:00;2006-01-01 00:00:00;0
"7585475";"CellCeuticals Skin Care";"Manufacturing ";"operating";2;2007-01-01 00:00:00;2010-11-04 00:00:00;0
"600000";"CellControl";"Software ";"operating";1;2009-01-01 00:00:00;2010-01-12 00:00:00;0
"14424979";"Celleration";"Health Care ";"operating";2;1999-01-01 00:00:00;2011-01-12 00:00:00;0
"26000000";"Cellfire";"Coupons ";"acquired";3;2005-01-01 00:00:00;2005-01-01 00:00:00;0
"5000000";"Cellmax";"Health Care ";"operating";1;2013-01-01 00:00:00;2013-06-01 00:00:00;0
"150000";"Cellomics Technology";"Biotechnology ";"operating";1;2011-01-01 00:00:00;2012-04-12 00:00:00;0
"12800000";"CellScape";"Health Care ";"operating";6;2008-01-01 00:00:00;2009-05-01 00:00:00;0
"5620000";"CellScope";"Health Care Information Technology ";"operating";3;2010-01-01 00:00:00;2011-05-01 00:00:00;0
"2000000";"CellSpin";"Photography ";"operating";1;2006-04-03 00:00:00;2006-12-01 00:00:00;0
"1190000";"CellTech Metals";"Manufacturing ";"operating";2;2005-01-01 00:00:00;2009-02-06 00:00:00;0
"34063000";"Celltex Therapeutics";"Biotechnology ";"operating";1;2011-01-01 00:00:00;2012-07-06 00:00:00;0
"8014076";"Cellufun";"Games ";"operating";5;2005-01-01 00:00:00;2007-03-07 00:00:00;0
"9913001";"Cellular Biomedicine Group (CBMG)";"Biotechnology ";"operating";2;2009-01-01 00:00:00;2013-07-26 00:00:00;0
"111641664";"Cellular Dynamics International";"Biotechnology ";"operating";4;2004-01-01 00:00:00;2010-04-27 00:00:00;0
"1316030";"Cellumen";"Biotechnology ";"operating";2;2004-01-01 00:00:00;2009-05-29 00:00:00;0
"17517561";"Cellworks";"Hardware + Software ";"operating";3;2005-01-01 00:00:00;2009-04-06 00:00:00;0
"1400000";"Celly";"Networking ";"operating";1;2011-04-13 00:00:00;2013-02-20 00:00:00;0
"6318976";"Celmatix";"Biotechnology ";"operating";3;2010-01-01 00:00:00;2011-02-25 00:00:00;0
"20841869";"CeloNova";"Biotechnology ";"operating";2;2000-01-01 00:00:00;2003-03-01 00:00:00;0
"10200000";"Celtra Inc.";"Mobile ";"operating";3;2006-01-01 00:00:00;2009-05-26 00:00:00;0
"1185000";"Cemaphore Systems";"Curated Web ";"acquired";1;2002-01-01 00:00:00;2009-03-31 00:00:00;0
"108119996";"Cempra";"Health Care ";"operating";5;2006-01-01 00:00:00;2006-04-01 00:00:00;0
"5000";"Cenify";"Internet of Things ";"operating";1;2013-11-20 00:00:00;2014-05-11 00:00:00;0
"3000000";"Cenoplex";"Mobile ";"operating";1;2009-01-01 00:00:00;2011-04-01 00:00:00;0
"9500000";"Centage Corporation";"Software ";"operating";1;2002-01-01 00:00:00;2014-09-24 00:00:00;0
"7031480";"Center for Open Science";"Open Source ";"operating";1;2013-01-01 00:00:00;2013-01-01 00:00:00;0
"10400000";"Center'd";"Curated Web ";"closed";5;2006-01-01 00:00:00;2007-02-01 00:00:00;1
"1000000";"Centerbeam, Inc.";"Outsourcing ";"acquired";1;1999-01-01 00:00:00;2013-04-01 00:00:00;0
"39475259";"Centice";"Biotechnology ";"operating";10;2003-01-01 00:00:00;2007-11-19 00:00:00;0
"832000";"CenTrak";"Hospitality ";"operating";1;2003-01-01 00:00:00;2010-10-29 00:00:00;0
"7000000";"Central Desktop";"Project Management ";"operating";1;2005-05-01 00:00:00;2008-04-16 00:00:00;0
"10000000";"Central Security Group";"Security ";"operating";2;1999-01-01 00:00:00;2009-09-15 00:00:00;0
"20000000";"Centrality Communications";"Semiconductors ";"acquired";1;1999-01-01 00:00:00;2005-12-19 00:00:00;0
"15050000";"CentrePath";"Software ";"acquired";2;2000-01-01 00:00:00;2005-09-06 00:00:00;0
"26835204";"CENTRI Technology";"Mobile ";"operating";6;2009-01-01 00:00:00;2010-05-27 00:00:00;0
"62399999";"Centric Software";"Software ";"operating";5;1997-01-01 00:00:00;2008-01-15 00:00:00;0
"6500000";"Centrifuge Systems";"Data Mining ";"operating";2;2007-09-15 00:00:00;2008-01-31 00:00:00;0
"94000000";"Centrify";"Identity Management ";"operating";5;2004-03-19 00:00:00;2004-07-01 00:00:00;0
"24300000";"Centrillion Biosciences";"Technology ";"operating";4;2009-01-01 00:00:00;2009-10-01 00:00:00;0
"25000";"Centripetal Software";"Flash Storage ";"closed";1;2009-08-01 00:00:00;2009-09-01 00:00:00;1
"500000";"Centrl";"Mobile ";"closed";1;2008-12-09 00:00:00;2008-12-09 00:00:00;1
"22500000";"Centro";"Media ";"operating";1;2001-10-15 00:00:00;2010-12-30 00:00:00;0
"2900000";"centrose";"Biotechnology ";"operating";3;2007-01-01 00:00:00;2011-09-06 00:00:00;0
"750000";"Century Labs";"Biotechnology ";"operating";1;2007-01-01 00:00:00;2010-05-11 00:00:00;0
"16000000";"Cenzic";"Security ";"acquired";2;2000-01-01 00:00:00;2005-07-11 00:00:00;0
"25000000";"Ceptaris Therapeutics";"Biotechnology ";"acquired";2;2002-01-01 00:00:00;2012-02-21 00:00:00;0
"49000000";"Cequel Data";"Software ";"operating";1;2010-01-01 00:00:00;2010-07-01 00:00:00;0
"12400000";"Cequent Pharmaceuticals";"Biotechnology ";"operating";2;2006-01-01 00:00:00;2007-06-18 00:00:00;0
"8360000";"Cequint";"Mobile ";"acquired";3;2004-01-01 00:00:00;2006-04-01 00:00:00;0
"20000";"Cerberus Co.";"Internet of Things ";"operating";1;2010-01-01 00:00:00;2013-11-01 00:00:00;0
"60943184";"Cerecor";"Biotechnology ";"operating";3;2011-01-01 00:00:00;2012-04-05 00:00:00;0
"5924066";"Cerephex";"Health Care ";"operating";1;2012-01-01 00:00:00;2012-10-12 00:00:00;0
"3439787";"CereScan";"Biotechnology ";"operating";2;2008-01-01 00:00:00;2012-01-13 00:00:00;0
"12038812";"Cerevast Therapeutics";"Biotechnology ";"operating";5;2009-01-01 00:00:00;2010-01-13 00:00:00;0
"35000";"Cerevellum Design";"Public Transportation ";"operating";1;2009-01-01 00:00:00;2010-02-24 00:00:00;0
"2732960";"Cerimon Pharmaceuticals";"Biotechnology ";"operating";3;2004-01-01 00:00:00;2009-09-09 00:00:00;0
"17500000";"Cernium";"Analytics ";"operating";2;1996-01-01 00:00:00;2005-11-02 00:00:00;0
"4667960";"Cernostics";"Biotechnology ";"operating";6;2008-01-01 00:00:00;2009-10-18 00:00:00;0
"2600000";"Cerona Networks";"Public Relations ";"closed";1;2002-01-01 00:00:00;2006-04-21 00:00:00;1
"6200000";"Ceros";"Software ";"operating";1;2013-01-01 00:00:00;2014-04-03 00:00:00;0
"2125557";"CerRx";"Biotechnology ";"operating";1;2008-01-01 00:00:00;2013-02-04 00:00:00;0
"28900000";"Certain";"Software ";"operating";2;1994-01-01 00:00:00;2011-12-28 00:00:00;0
"170000";"Certain Communications";"Mobile ";"closed";1;2009-01-01 00:00:00;2012-09-06 00:00:00;1
"19000000";"Certeon";"Software ";"closed";2;2003-01-01 00:00:00;2007-07-16 00:00:00;1
"1680000";"Certes Networks";"Hardware + Software ";"operating";1;2000-01-01 00:00:00;2014-04-08 00:00:00;0
"4940000";"Certess";"Hardware + Software ";"acquired";2;2005-01-01 00:00:00;2005-10-12 00:00:00;0
"7632859";"Certica Solutions";"Education ";"operating";1;2001-01-01 00:00:00;2013-06-10 00:00:00;0
"275000";"Certified Security Solutions";"Software ";"operating";2;2001-01-01 00:00:00;2009-04-28 00:00:00;0
"2225012";"Certify";"Travel ";"operating";2;2008-05-01 00:00:00;2009-10-12 00:00:00;0
"7210210";"Certify Data Systems";"Enterprise Software ";"acquired";4;2004-01-01 00:00:00;2008-08-25 00:00:00;0
"625832";"CertiRx";"Biotechnology ";"operating";1;2011-01-01 00:00:00;2014-04-28 00:00:00;0
"7000000";"Certona";"Software ";"operating";1;2004-01-01 00:00:00;2008-07-22 00:00:00;0
"3750000";"Certpoint Systems";"Software ";"operating";1;1996-01-01 00:00:00;2011-11-29 00:00:00;0
"90700000";"Cerulean Pharma";"Health Care ";"operating";9;2006-01-01 00:00:00;2006-12-01 00:00:00;0
"30000000";"Cerus Corporation";"Health Care ";"operating";1;2003-01-01 00:00:00;2014-07-01 00:00:00;0
"75000000";"Cervalis";"Web Hosting ";"operating";1;2000-01-01 00:00:00;2012-08-13 00:00:00;0
"25899999";"Cervel Neurotech";"Health Care ";"operating";4;2008-01-01 00:00:00;2009-12-02 00:00:00;0
"23300002";"Cervilenz";"Biotechnology ";"operating";7;2008-01-01 00:00:00;2008-08-22 00:00:00;0
"18000000";"Ceterix Orthopaedics";"Biotechnology ";"operating";1;2010-01-01 00:00:00;2014-05-13 00:00:00;0
"4500000";"CEYX";"Software ";"closed";1;2001-01-01 00:00:00;2005-01-14 00:00:00;1
"13600000";"cFares";"Travel ";"operating";3;2005-01-01 00:00:00;2006-01-01 00:00:00;0
"13000000";"CFEngine";"Software ";"operating";1;2008-07-07 00:00:00;2011-04-04 00:00:00;0
"500000";"cfgAdvance";"Finance ";"operating";1;2011-12-27 00:00:00;2013-10-10 00:00:00;0
"600000";"CFO.com";"Finance ";"operating";1;2012-07-09 00:00:00;2012-12-19 00:00:00;0
"4000000";"CG Scholar";"Education ";"operating";1;2013-01-15 00:00:00;2013-02-01 00:00:00;0
"6117000";"CH Mack";"Software ";"operating";4;1993-01-01 00:00:00;2007-10-01 00:00:00;0
"93031968";"ChaCha";"Search ";"operating";9;2005-12-01 00:00:00;2006-11-01 00:00:00;0
"105000";"Chaffee County Telecom";"Mobile ";"operating";1;2012-01-01 00:00:00;2012-12-31 00:00:00;0
"2120000";"Chaikin Analytics";"Analytics ";"operating";2;2009-01-01 00:00:00;2013-04-30 00:00:00;0
"13700000";"Chain";"Bitcoin ";"operating";2;2014-02-01 00:00:00;2014-01-01 00:00:00;0
"10000000";"Chainalytics";"Consulting ";"operating";1;2001-01-01 00:00:00;2012-06-13 00:00:00;0
"1500000";"Chalet Tech";"Financial Services ";"operating";1;2008-01-01 00:00:00;2009-01-01 00:00:00;0
"1300000";"Chalkable";"Education ";"acquired";1;2010-04-01 00:00:00;2012-09-04 00:00:00;0
"750000";"Chalkfly";"Education ";"operating";3;2012-01-01 00:00:00;2012-09-24 00:00:00;0
"14500000";"Challenge Games";"MMO Games ";"acquired";2;2006-01-01 00:00:00;2008-07-10 00:00:00;0
"4600000";"ChallengePost";"Curated Web ";"operating";3;2009-01-01 00:00:00;2008-09-25 00:00:00;0
"1175000";"Chameleon Collective";"Software ";"operating";1;2012-01-01 00:00:00;2013-06-12 00:00:00;0
"25000";"Chance (app)";"Consumer Goods ";"operating";1;2013-06-01 00:00:00;2014-01-01 00:00:00;0
"48000000";"Change Healthcare";"Hospitals ";"acquired";6;2007-01-01 00:00:00;2007-09-01 00:00:00;0
"2099999";"Change Lane";"Hospitality ";"operating";3;2013-01-01 00:00:00;2014-01-21 00:00:00;0
"17000000";"Change.org";"Curated Web ";"operating";2;2007-02-01 00:00:00;2012-01-11 00:00:00;0
"1000000";"ChangeCorp";"Retail ";"operating";1;2010-02-01 00:00:00;2010-02-01 00:00:00;0
"125000";"ChangeMob";"Mobile ";"operating";1;2011-01-01 00:00:00;2013-08-26 00:00:00;0
"4250000";"ChangeTip";"Payments ";"operating";2;2013-12-17 00:00:00;2014-04-04 00:00:00;0
"6084516";"Channel Intelligence";"Curated Web ";"acquired";2;1999-01-01 00:00:00;2009-10-17 00:00:00;0
"12000000";"Channel IQ";"Software ";"operating";2;2009-09-01 00:00:00;2011-04-20 00:00:00;0
"15787000";"Channel Medsystems";"Biotechnology ";"operating";2;2009-01-01 00:00:00;2013-05-02 00:00:00;0
"75000000";"ChannelAdvisor";"Search ";"operating";4;2001-07-01 00:00:00;2004-01-22 00:00:00;0
"13304657";"Channelinsight";"Enterprise Software ";"operating";2;2009-01-01 00:00:00;2011-04-20 00:00:00;0
"100000";"ChannelMeter";"Video ";"operating";2;2012-08-01 00:00:00;2013-06-01 00:00:00;0
"206872";"Chaologix";"Semiconductors ";"operating";1;2005-01-01 00:00:00;2010-01-15 00:00:00;0
"20910727";"Char Software";"Software ";"operating";3;1994-01-01 00:00:00;2010-05-11 00:00:00;0
"16608000";"Charge Payment";"E-Commerce ";"operating";1;2012-01-01 00:00:00;2014-02-16 00:00:00;0
"3325510";"Chargeback";"Finance ";"operating";4;2007-01-01 00:00:00;2011-03-23 00:00:00;0
"1170000";"ChargeBee";"Billing ";"operating";2;2011-01-01 00:00:00;2012-10-01 00:00:00;0
"1000000";"CHARGED.fm";"Ticketing ";"operating";1;2008-01-01 00:00:00;2012-10-02 00:00:00;0
"113993598";"ChargePoint, Inc.";"Clean Technology ";"operating";7;2007-01-01 00:00:00;2009-01-26 00:00:00;0
"1700000";"charity: water";"Charity ";"operating";1;2006-01-01 00:00:00;2013-05-13 00:00:00;0
"3000000";"Charitybuzz";"E-Commerce ";"operating";1;2005-04-01 00:00:00;2012-10-10 00:00:00;0
"10000000";"CHARLES & COLVARD LTD";"Manufacturing ";"operating";1;1995-01-01 00:00:00;2014-06-30 00:00:00;0
"7415026";"Charleston Laboratories";"Biotechnology ";"operating";1;2007-01-01 00:00:00;2012-10-02 00:00:00;0
"1750000";"Charlie App";"Sales Automation ";"operating";2;2012-04-01 00:00:00;2012-12-05 00:00:00;0
"150000";"Charm City Food Tours";"Hospitality ";"operating";1;2010-04-09 00:00:00;2010-09-06 00:00:00;0
"80399977";"charming charlie";"Retail ";"operating";1;2004-01-01 00:00:00;2014-01-14 00:00:00;0
"17575000";"Chartbeat";"Real Time ";"operating";5;2009-04-02 00:00:00;2010-09-01 00:00:00;0
"21000000";"Chartboost";"Games ";"operating";2;2011-02-01 00:00:00;2011-10-01 00:00:00;0
"4550000";"Chartcube";"Collaboration ";"operating";3;2013-01-01 00:00:00;2013-05-22 00:00:00;0
"6770000";"Chartio";"Analytics ";"operating";4;2010-06-01 00:00:00;2010-06-01 00:00:00;0
"600000";"ChartITright";"Biotechnology ";"operating";1;2010-01-01 00:00:00;2010-09-07 00:00:00;0
"1250000";"ChartSpan Medical Technologies";"Health Care ";"operating";2;2012-03-15 00:00:00;2013-09-05 00:00:00;0
"5100000";"ChartWise Medical Systems";"Biotechnology ";"operating";2;2009-01-01 00:00:00;2009-08-31 00:00:00;0
"8790112";"Chase Medical";"Health Care ";"operating";2;1995-01-01 00:00:00;2009-07-24 00:00:00;0
"500000";"Chasing Savings";"Coupons ";"closed";1;2009-07-01 00:00:00;2009-07-01 00:00:00;1
"500000";"Chasm.io (formerly Wahooly)";"Advertising ";"operating";2;2012-02-01 00:00:00;2012-05-02 00:00:00;0
"2500000";"Chat Sports";"Messaging ";"operating";4;2011-10-01 00:00:00;2012-04-01 00:00:00;0
"201000";"Chatham Therapeutics";"Biotechnology ";"acquired";1;2010-01-01 00:00:00;2011-11-10 00:00:00;0
"8096180";"ChatID";"Mobile ";"operating";4;2011-04-01 00:00:00;2011-07-01 00:00:00;0
"625000";"Chatwala";"Software ";"operating";1;2014-01-01 00:00:00;2014-03-19 00:00:00;0
"47000000";"Check";"Sports ";"acquired";4;2007-05-01 00:00:00;2008-01-01 00:00:00;0
"1770000";"Checkd.In";"Sponsorship ";"operating";4;2011-01-01 00:00:00;2011-09-13 00:00:00;0
"70000";"CheckInOn.Me";"Health and Wellness ";"operating";2;2010-11-25 00:00:00;2012-04-01 00:00:00;0
"100000";"CheckInPage";"Coupons ";"closed";1;2011-09-01 00:00:00;2011-01-01 00:00:00;1
"750000";"CheckiO";"Communities ";"operating";1;2012-04-01 00:00:00;2014-01-10 00:00:00;0
"8000000";"Checkmarx";"Security ";"operating";2;2006-02-03 00:00:00;2011-10-10 00:00:00;0
"2500000";"CheckPoint HR";"Enterprise Software ";"operating";1;2001-01-01 00:00:00;2009-12-11 00:00:00;0
"2500000";"Cheers";"Mobile ";"operating";1;2011-09-01 00:00:00;2013-03-05 00:00:00;0
"53849535";"Cheetah Medical";"Biotechnology ";"operating";3;2001-01-01 00:00:00;2010-04-06 00:00:00;0
"69000000";"Cheezburger";"SaaS ";"operating";5;2007-09-27 00:00:00;2007-01-01 00:00:00;0
"65000000";"Chef";"Software ";"operating";4;2008-09-12 00:00:00;2009-04-24 00:00:00;0
"40000";"Chef Surfing";"E-Commerce ";"operating";1;2011-07-01 00:00:00;2012-04-11 00:00:00;0
"4245000";"Chefs Feed";"Technology ";"operating";4;2012-01-01 00:00:00;2012-11-01 00:00:00;0
"252303692";"Chegg";"Consumers ";"operating";10;2007-01-01 00:00:00;2007-01-01 00:00:00;0
"79000000";"Chelsio Communications";"Web Hosting ";"operating";4;1997-01-01 00:00:00;2005-01-18 00:00:00;0
"120000";"ChemDAQ";"Manufacturing ";"operating";1;1996-01-01 00:00:00;2007-05-25 00:00:00;0
"25000";"ChemiSense";"Hardware + Software ";"operating";1;2014-01-01 00:00:00;2014-01-13 00:00:00;0
"80540000";"ChemoCentryx";"Health Care ";"operating";3;1997-01-01 00:00:00;2004-06-17 00:00:00;0
"7000000";"Chenal Media";"News ";"operating";1;2010-01-01 00:00:00;2012-08-24 00:00:00;0
"2850030";"Chequed.com, Inc.";"Software ";"operating";3;2008-10-01 00:00:00;2009-01-01 00:00:00;0
"332500";"Cherrish";"Health and Wellness ";"operating";1;2005-01-01 00:00:00;2009-03-31 00:00:00;0
"25000000";"Cherwell Software";"Software ";"operating";1;2004-01-01 00:00:00;2012-11-27 00:00:00;0
"265000";"Chesapeake PERL";"Biotechnology ";"operating";1;2000-01-01 00:00:00;2010-01-26 00:00:00;0
